Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
44991,3551,338,77,42,9999,0,1500,0,3973,7500,4,5,1382,599,2000,1,0,73,72,33,0,0,0,0,0,1622,1759,8255,910,355,23,55,47,19,5,22,23,0,0,65,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,111
45992,3551,338,77,42,9999,0,1500,0,3973,7485,4,5,1920,599,1555,1,0,72,72,32,0,0,0,0,0,1622,1759,8042,933,350,23,57,54,19,14,18,23,0,0,64,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,111
46991,3551,338,77,42,9999,0,1500,0,3973,7500,4,5,1920,599,1555,1,0,73,72,31,0,0,0,0,0,1622,1759,7763,932,351,21,55,41,14,21,10,14,0,0,62,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,111
47992,3551,338,77,42,9999,0,1500,0,3973,7500,4,4,1920,599,1708,1,0,73,72,32,0,0,0,0,0,1622,1759,8088,930,359,19,54,50,14,19,14,14,0,0,67,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,111
48992,3551,338,77,42,9999,0,1500,0,3973,6543,4,3,1920,545,1555,1,0,73,72,32,0,0,0,0,0,1622,1759,6438,1018,401,23,60,52,14,19,10,23,0,0,59,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,111
49993,3551,338,77,42,9999,0,1500,0,3973,7500,4,3,1920,492,1555,1,0,73,72,31,0,0,0,0,0,1622,1759,9112,1003,425,26,57,57,14,10,15,26,0,0,74,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,111
50992,3551,338,77,42,9999,0,1500,0,3973,7226,4,3,1920,492,1555,1,0,73,72,31,0,0,0,0,0,1622,1759,9112,1003,425,26,57,57,14,10,15,26,0,0,74,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,111
51993,3551,338,77,42,9999,0,1500,0,3986,7500,4,5,1920,599,1708,1,0,68,72,33,0,0,0,0,0,1622,1759,65535,775,351,19,52,57,18,14,18,19,0,0,99,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,111
52994,3551,338,77,42,9999,0,1500,0,3986,7500,4,5,1920,599,1555,1,0,14,72,99,5,0,67,0,0,1622,1759,10777,1001,359,27,65,60,23,11,27,23,0,0,83,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,111
53993,3551,338,77,42,9999,0,1500,0,3986,7500,4,5,1920,599,1555,1,0,59,72,48,0,46,28,0,0,1622,1759,49637,853,353,19,66,69,0,5,5,19,0,0,98,0,0,12761,619,0,178,0,178,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
