Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
37991,3670,268,84,36,9999,0,1465,0,4059,5946,4,3,1382,492,1555,1,0,73,72,27,0,0,0,0,0,1622,1759,3452,1086,429,36,68,69,26,36,21,21,0,0,37,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,111
38991,3670,268,84,36,9999,0,1500,0,4059,7294,4,3,1382,492,1708,1,0,73,72,27,0,0,0,0,0,1622,1759,3398,1098,425,34,72,70,31,34,15,17,0,0,37,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,111
40009,3674,268,84,36,9999,0,1500,0,4059,6632,4,3,1382,492,1708,1,0,73,72,26,0,0,0,0,0,1622,1759,3469,1082,424,31,66,68,25,31,19,16,0,0,38,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,111
40991,3674,268,84,36,9999,0,1500,0,4070,6125,4,3,1382,492,2000,1,0,73,72,28,0,0,0,0,0,1622,1759,3521,1140,431,33,66,70,33,31,25,25,0,0,38,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,111
41991,3674,268,84,36,9999,0,1500,0,4070,6906,4,3,1382,492,1708,1,0,73,72,27,0,0,0,0,0,1622,1759,3493,1158,435,46,73,69,30,46,31,27,0,0,40,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,111
42992,3674,268,84,36,9999,0,1434,0,4070,5836,4,3,1382,492,1708,1,0,72,72,27,0,0,0,0,0,1622,1759,3754,1215,430,37,70,73,37,33,33,30,0,0,41,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,111
43991,3674,268,84,36,9999,0,1500,0,4070,6748,4,3,1382,492,1708,1,0,73,72,27,0,0,0,0,0,1622,1759,4013,1170,427,39,70,73,27,39,28,16,0,0,41,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,111
44991,3674,268,84,36,9999,0,1500,0,4070,6369,4,3,1920,492,1708,1,0,73,72,29,0,0,0,0,0,1622,1759,3488,891,425,39,75,73,27,39,23,19,0,0,35,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,111
45991,3674,268,84,36,9999,0,1500,0,4070,6605,4,3,1920,492,2000,1,0,72,72,28,0,0,0,0,0,1622,1759,3579,1176,424,39,75,72,31,39,15,28,0,0,40,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,111
46991,3674,268,84,36,9999,0,1500,0,4070,7106,4,3,1920,492,2000,1,0,73,72,27,0,0,0,0,0,1622,1759,3629,1173,430,31,70,69,28,31,27,25,0,0,39,0,0,12633,524,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,111
