Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
23982,7788,517,52,25,9999,0,1500,0,3635,7124,3,3,1478,525,2000,1,0,5,72,106,0,0,72,0,0,1390,1584,7205,987,0,4,27,33,27,31,4,0,4,15,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,96
24982,7788,517,52,25,9999,0,1500,0,3635,7219,3,3,1478,490,2000,1,0,7,72,83,0,0,72,0,0,1390,1584,28197,1218,0,5,45,39,7,44,5,0,4,25,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,96
25982,7788,517,52,25,9999,0,1500,0,3635,7193,3,4,1478,525,2000,1,0,7,72,84,0,0,72,0,0,1390,1584,2623,2116,600,0,47,50,29,39,0,0,0,19,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,600,96
26982,7788,517,52,25,9999,0,1500,0,3635,7500,3,4,1478,525,2000,1,0,6,72,108,0,0,72,0,0,1390,1584,28690,1316,490,9,55,57,60,60,9,8,0,34,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,490,96
27983,7788,517,52,25,9999,0,1500,0,3632,7489,3,4,1478,525,2000,1,0,4,72,109,0,0,72,0,0,1390,1584,0,2033,660,9,52,50,61,45,9,4,0,27,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,96
28983,7788,517,52,25,9999,0,1500,0,3632,7500,3,4,1478,525,2000,1,0,10,72,18,0,5,71,0,0,1390,1584,0,1531,612,19,61,58,65,66,10,15,19,28,72,0,0,12624,640,0,454,48,503,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,612,96
29982,7788,517,52,25,9999,0,1500,0,3632,7500,3,4,1478,525,2000,1,0,58,72,61,0,79,6,0,0,1390,1584,10768,1441,702,30,63,61,70,61,10,30,30,11,93,0,0,12624,640,0,454,48,503,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,702,96
30982,7788,517,52,25,9999,0,1500,0,3632,7500,3,4,1478,525,2000,1,0,72,72,58,0,65,0,0,0,1390,1584,9482,1442,691,22,60,52,66,60,22,15,19,26,85,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,691,96
31983,7788,517,52,25,9999,0,1500,0,3632,7500,3,4,1478,525,2000,1,0,72,72,57,0,65,0,0,0,1390,1584,9482,1442,691,22,60,52,66,60,22,15,19,26,85,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,96
32983,7788,517,52,25,9999,0,1500,0,3632,7398,3,3,1478,525,2000,1,0,37,72,52,0,0,62,0,0,1390,1584,65535,947,0,17,47,39,38,38,17,9,0,25,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
