Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
21993,7472,639,62,23,9999,0,1500,0,3692,7487,3,4,1478,525,2000,1,0,10,72,13,0,0,72,0,0,1390,1584,1488,1507,666,13,47,39,40,27,13,4,13,11,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,96
22993,7472,639,62,23,9999,0,1500,0,3692,7487,3,4,1478,525,2000,1,0,11,72,23,0,0,72,0,0,1390,1584,3660,1418,653,4,47,40,36,31,4,0,0,14,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,96
23993,7472,639,62,23,9999,0,1500,0,3692,7420,3,4,1478,525,2000,1,0,10,72,15,0,0,72,0,0,1390,1584,911,1455,666,5,27,45,40,51,5,5,0,11,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,96
24993,7472,639,62,23,9999,0,1500,0,3692,7420,3,4,1478,525,2000,1,0,11,72,14,0,0,72,0,0,1390,1584,3961,1483,646,9,39,57,40,35,4,5,9,10,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,96
25993,7472,639,62,23,9999,0,1500,0,3691,7500,3,4,1478,525,2000,1,0,10,72,12,0,0,72,0,0,1390,1584,1813,1447,675,13,51,54,36,26,13,0,9,5,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,96
26993,7472,639,62,23,9999,0,1500,0,3691,7455,3,4,1478,525,2000,1,0,10,72,12,0,0,72,0,0,1390,1584,1813,1447,675,13,51,54,36,26,13,0,9,5,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,96
27994,7472,639,62,23,9999,0,1500,0,3691,7500,3,4,1478,525,2000,1,0,11,72,13,0,0,72,0,0,1390,1584,2612,1400,667,9,45,42,39,45,9,9,0,23,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,96
28994,7472,639,62,23,9999,0,1500,0,3691,7356,3,4,1478,525,2000,1,0,10,72,13,0,0,72,0,0,1390,1584,1377,1484,670,5,44,50,43,43,5,5,4,19,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,96
29994,7472,639,62,23,9999,0,1500,0,3691,7418,3,4,1478,525,2000,1,0,10,72,23,0,0,72,0,0,1390,1584,570,1386,638,9,50,47,40,42,5,9,4,19,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,96
30994,7472,639,62,23,9999,0,1500,0,3691,7367,3,4,1478,525,2000,1,0,11,72,30,0,0,72,0,0,1390,1584,1566,1429,652,13,42,56,35,27,0,13,0,22,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,96
31994,7472,639,62,23,9999,0,1500,0,3691,7393,3,4,1478,525,2000,1,0,11,72,22,0,0,72,0,0,1390,1584,3444,1441,664,14,57,54,54,39,9,14,9,19,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,96
32994,7472,639,62,23,9999,0,1500,0,3691,7404,3,4,1478,525,2000,1,0,10,72,43,0,0,72,0,0,1390,1584,7767,1415,690,16,48,52,31,36,4,16,4,10,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,96
33994,7472,639,62,23,9999,0,1500,0,3691,7400,3,4,1478,525,2000,1,0,8,72,105,0,0,72,0,0,1390,1584,1766,1484,679,9,44,44,40,35,4,9,9,14,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,96
34994,7472,639,62,23,9999,0,1500,0,3691,7470,3,4,1478,525,2000,1,0,8,72,106,0,0,72,0,0,1390,1584,1776,1414,656,13,43,54,38,36,13,0,0,19,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,96
35994,7472,639,62,23,9999,0,1500,0,3689,7481,3,4,1478,525,2000,1,0,9,72,106,0,0,72,0,0,1390,1584,5525,1417,634,9,42,52,39,41,5,9,9,26,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,96
36994,7472,639,62,23,9999,0,1500,0,3689,7500,3,4,1478,525,2000,1,0,9,72,106,0,0,72,0,0,1390,1584,5525,1417,634,9,42,52,39,41,5,9,9,26,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,96
37994,7472,639,62,23,9999,0,1500,0,3689,7200,3,4,1478,525,2000,1,0,8,72,105,0,0,72,0,0,1390,1584,7161,1434,655,5,54,44,44,52,4,5,4,11,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,96
38994,7472,639,62,23,9999,0,1500,0,3689,7407,3,4,1478,525,2000,1,0,6,72,105,0,0,72,0,0,1390,1584,14195,1336,643,9,42,42,22,43,0,9,9,11,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,96
40007,7436,694,62,23,9999,0,1500,0,3689,7296,3,4,1478,525,2000,1,0,4,72,107,0,0,72,0,0,1390,1584,5484,1438,622,5,39,41,26,28,4,5,0,11,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,96
40994,7436,694,62,23,9999,0,1500,0,3689,7311,3,3,1478,525,2000,1,0,5,72,106,0,0,72,0,0,1390,1584,0,942,0,9,31,45,43,23,4,9,4,23,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
41994,7436,694,62,23,9999,0,1500,0,3689,7477,3,4,1478,525,2000,1,0,5,72,107,0,0,72,0,0,1390,1584,11151,1407,676,4,50,50,31,52,4,4,0,25,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,96
42994,7436,694,62,23,9999,0,1500,0,3689,7492,3,4,1478,525,2000,1,0,4,72,107,0,0,72,0,0,1390,1584,7189,1437,597,9,36,45,30,12,9,9,4,25,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,96
43994,7436,694,62,23,9999,0,1500,0,3689,7499,3,4,1478,525,2000,1,0,4,72,107,0,0,72,0,0,1390,1584,6926,1429,610,5,42,43,39,36,5,0,4,23,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,96
44994,7436,694,62,23,9999,0,1500,0,3689,7318,3,4,1478,525,2000,1,0,4,72,107,0,0,72,0,0,1390,1584,3968,1369,644,9,40,44,12,39,0,4,9,19,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,96
45995,7436,694,62,23,9999,0,1500,0,3689,7414,3,4,1382,525,1555,1,0,4,72,108,0,0,72,0,0,1390,1584,4791,1487,610,9,35,36,39,33,4,0,9,39,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,96
46995,7436,694,61,23,9999,0,1500,0,3689,7422,3,4,1382,525,1555,1,0,3,72,107,0,0,72,0,0,1390,1584,33578,1386,595,13,45,47,33,33,13,4,4,23,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,96
47995,7436,694,61,23,9999,0,1500,0,3689,7500,3,4,1382,525,1555,1,0,3,72,108,2,0,73,0,0,1390,1584,0,1426,627,4,47,47,33,27,4,0,0,23,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,96
48995,7436,694,61,23,9999,0,1500,0,3689,7344,3,4,1382,525,1555,1,0,3,72,110,0,0,72,0,0,1390,1584,37334,1447,686,4,42,47,33,37,0,0,4,23,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,96
49995,7436,694,61,23,9999,0,1500,0,3689,7271,3,4,1382,525,1555,1,0,2,72,110,2,0,72,0,0,1390,1584,9669,1463,588,4,38,39,48,36,0,4,0,33,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,96
50996,7436,694,61,23,9999,0,1500,0,3689,7488,3,4,1382,525,1555,1,0,2,72,112,1,0,72,0,0,1390,1584,0,1460,750,13,40,54,50,31,13,5,4,21,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,96
51995,7436,694,61,23,9999,0,1500,0,3689,7285,3,4,1382,525,1555,1,0,2,72,111,4,0,72,0,0,1390,1584,0,1515,714,4,39,45,43,40,0,0,4,15,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,96
52995,7436,694,61,23,9999,0,1500,0,3689,7337,3,4,1382,525,1555,1,0,1,72,111,3,0,72,0,0,1390,1584,0,1446,739,4,45,45,36,40,4,0,0,33,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,96
53995,7436,694,61,23,9999,0,1500,0,3689,7411,3,4,1382,525,1555,1,0,2,72,111,4,0,72,0,0,1390,1584,0,1425,701,4,42,45,31,31,4,0,0,37,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,96
54995,7436,694,61,23,9999,0,1500,0,3688,7387,3,4,1382,525,1555,1,0,2,72,112,2,0,72,0,0,1390,1584,0,1453,694,4,48,47,43,36,4,4,0,15,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,96
55995,7436,694,61,23,9999,0,1500,0,3686,7500,3,4,1382,525,1555,1,0,3,72,111,2,0,72,0,0,1390,1584,24265,1435,667,9,38,50,39,31,0,9,0,19,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,96
56995,7436,694,61,23,9999,0,1500,0,3686,7430,3,4,1382,525,1555,1,0,2,72,112,3,0,72,0,0,1390,1584,0,1436,653,9,30,47,43,19,0,9,0,25,99,0,0,13203,817,0,631,49,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,96
