Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
27993,7871,375,58,24,9999,0,1500,0,3677,7306,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,9509,1046,0,22,12,42,11,6,10,13,22,25,77,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
28993,7871,375,58,24,9999,0,1500,0,3665,7443,3,3,1478,490,2000,1,0,72,72,37,0,0,0,0,0,1390,1584,9674,1091,0,23,42,33,23,29,23,5,23,21,79,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
29993,7871,375,58,24,9999,0,1500,0,3665,7494,3,3,1478,490,2000,1,0,72,72,37,0,0,2,0,0,1390,1584,8551,1016,0,10,30,27,21,22,10,10,10,19,71,0,0,12626,498,0,313,48,362,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
30993,7871,375,58,24,9999,0,1500,0,3665,7282,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,7996,994,0,19,26,31,11,17,19,18,14,19,66,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
31994,7871,375,58,24,9999,0,1500,0,3665,7238,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,8342,991,0,23,26,27,22,15,10,23,14,27,67,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
32994,7871,375,58,24,9999,0,1500,0,3665,7355,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,8349,997,0,19,17,38,16,22,19,14,13,30,68,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
33994,7871,375,58,24,9999,0,1500,0,3665,7238,3,3,1478,490,2000,1,0,72,72,37,0,0,0,0,0,1390,1584,8183,1006,0,19,26,40,28,31,10,19,14,19,68,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
34994,7871,375,58,24,9999,0,1500,0,3665,6501,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,5820,1485,652,19,22,28,0,25,5,10,19,25,49,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,96
35994,7871,375,58,24,9999,0,1500,0,3665,7018,3,3,1478,490,2000,1,0,73,72,32,0,0,0,0,0,1390,1584,7115,1497,618,19,17,35,16,19,5,19,14,27,67,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,96
36994,7871,375,58,24,9999,0,1500,0,3665,6831,3,3,1478,490,2000,1,0,72,72,36,0,0,1,0,0,1390,1584,8230,934,0,22,23,37,10,28,22,9,19,15,67,0,0,12626,498,0,313,48,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
37994,7871,375,58,24,9999,0,1500,0,3665,7124,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,8524,958,0,26,30,58,21,21,26,5,18,23,67,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
38994,7871,375,58,24,9999,0,1500,0,3671,7096,3,3,1478,490,2000,1,0,71,72,37,0,0,0,0,0,1390,1584,7849,1037,0,22,50,46,36,31,10,19,22,22,65,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
